http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2520563,2016-06-08,科陆电子：独立董事对第六届董事会第九次（临时）会议相关事项的事前认可意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-6/2016-06-08/2520563.PDF,董事会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2520562,2016-06-08,科陆电子：独立董事对第六届董事会第九次（临时）会议相关事项的独立意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-6/2016-06-08/2520562.PDF,董事会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2520561,2016-06-08,科陆电子：第六届董事会第九次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-6/2016-06-08/2520561.PDF,董事会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2520560,2016-06-08,科陆电子：关于调整公司2015年度非公开发行股票方案的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-6/2016-06-08/2520560.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2520558,2016-06-08,科陆电子：第六届监事会第六次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-6/2016-06-08/2520558.PDF,监事会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2520557,2016-06-08,科陆电子：关于签署附条件生效的股份认购协议之补充协议暨关联交易的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-6/2016-06-08/2520557.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2520556,2016-06-08,科陆电子：兴业证券股份有限公司关于公司非公开发行A股股票涉及关联交易的核查意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-6/2016-06-08/2520556.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2520555,2016-06-08,科陆电子：关于非公开发行股票摊薄即期回报的风险提示及采取填补措施（修订稿）的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-6/2016-06-08/2520555.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2520553,2016-06-08,科陆电子：关于召开公司2016年第五次临时股东大会的通知,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-6/2016-06-08/2520553.PDF,股东大会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2519055,2016-06-08,科陆电子：2015年度权益分派实施公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-6/2016-06-08/2519055.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2501733,2016-05-30,科陆电子：关于收到《公司2016年非公开发行公司债券符合深交所转让条件的无异议函》的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-30/2501733.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2496123,2016-05-26,科陆电子：关于拟与株式会社LG化学合资设立公司的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-26/2496123.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2494108,2016-05-25,科陆电子：第六届董事会第八次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-25/2494108.PDF,董事会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2494107,2016-05-25,科陆电子：前次募集资金使用情况专项报告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-25/2494107.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2494106,2016-05-25,科陆电子：前次募集资金使用情况鉴证报告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-25/2494106.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2494105,2016-05-25,科陆电子：关于调整公司2015年度非公开发行股票方案的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-25/2494105.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2494104,2016-05-25,科陆电子：第六届监事会第五次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-25/2494104.PDF,监事会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2494103,2016-05-25,科陆电子：2015年度非公开发行股票预案（三次修订稿）,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-25/2494103.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2494102,2016-05-25,科陆电子：独立董事对第六届董事会第八次（临时）会议相关事项的事前认可意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-25/2494102.PDF,董事会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2494101,2016-05-25,科陆电子：独立董事对第六届董事会第八次（临时）会议相关事项的独立意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-25/2494101.PDF,董事会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2490731,2016-05-24,科陆电子：关于部分限制性股票回购注销完成的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-24/2490731.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2490728,2016-05-24,科陆电子：公司债券受托管理人报告（2015年度）,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-24/2490728.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2481860,2016-05-19,科陆电子：关于部分股票期权注销完成的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-19/2481860.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2472243,2016-05-14,科陆电子：2016年第四次临时股东大会决议公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-14/2472243.PDF,股东大会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2472239,2016-05-14,科陆电子：2016年第四次临时股东大会的法律意见书,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-14/2472239.PDF,股东大会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2466275,2016-05-12,科陆电子：关于重大经营合同中标的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-12/2466275.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2466270,2016-05-12,科陆电子：关于经营合同中标的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-12/2466270.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2458175,2016-05-07,科陆电子：2015年年度股东大会决议公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-07/2458175.PDF,股东大会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2458173,2016-05-07,科陆电子：2015年年度股东大会的法律意见书,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-07/2458173.PDF,股东大会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2452481,2016-05-05,科陆电子：关于全资子公司诉讼事项的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-05/2452481.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2452479,2016-05-05,科陆电子：关于重大经营合同中标的提示性公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-05/2452479.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2450130,2016-05-04,科陆电子：2012年公司债券（第一期）、2014年公司债券（第一期）2016年跟踪信用评级报告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-5/2016-05-04/2450130.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2443655,2016-04-30,科陆电子：第六届董事会第七次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-30/2443655.PDF,董事会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2443654,2016-04-30,科陆电子：第六届监事会第四次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-30/2443654.PDF,监事会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2443653,2016-04-30,科陆电子：2016年第一季度报告正文,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-30/2443653.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2443652,2016-04-30,科陆电子：2016年第一季度报告全文,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-30/2443652.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2443651,2016-04-30,科陆电子：关于追加2016年度公司及子公司向银行申请综合授信额度的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-30/2443651.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2443650,2016-04-30,科陆电子：关于经营合同中标的提示性公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-30/2443650.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2443649,2016-04-30,科陆电子：关于全资孙公司开展融资租赁业务的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-30/2443649.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2443648,2016-04-30,科陆电子：关于重大经营合同中标的提示性公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-30/2443648.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2429086,2016-04-28,科陆电子：关于公司控股股东股份解除质押及质押的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-28/2429086.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2412128,2016-04-26,科陆电子：关于非公开发行股票申请文件反馈意见回复的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412128.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2412127,2016-04-26,科陆电子：关于最近五年被证券监管部门和交易所采取监管措施或处罚及整改情况的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412127.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2412126,2016-04-26,科陆电子：国银资本稳健1号证券投资基金基金合同,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412126.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2412103,2016-04-26,科陆电子：第六届董事会第六次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412103.PDF,董事会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2412100,2016-04-26,科陆电子：公司与兴业证券股份有限公司关于公司非公开发行股票申请文件反馈意见的回复,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412100.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2412095,2016-04-26,科陆电子：建源智冠证券投资基金基金合同,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412095.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2412059,2016-04-26,科陆电子：关于召开公司2016年第四次临时股东大会的通知,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412059.PDF,股东大会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2412058,2016-04-26,科陆电子：独立董事对第六届董事会第六次（临时）会议相关事项的事前认可意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412058.PDF,董事会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2412056,2016-04-26,科陆电子：独立董事对第六届董事会第六次（临时）会议相关事项的独立意见,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412056.PDF,董事会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2412054,2016-04-26,科陆电子：关于非公开发行股票有关承诺事项的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412054.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2412053,2016-04-26,科陆电子：第六届监事会第三次（临时）会议决议的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412053.PDF,监事会
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2412050,2016-04-26,科陆电子：2015年度非公开发行股票预案（二次修订稿）,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412050.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2412045,2016-04-26,科陆电子：关于非公开发行股票募集资金运用可行性分析报告（二次修订稿）,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412045.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2412042,2016-04-26,科陆电子：关于非公开发行股票摊薄即期回报的风险提示及采取填补措施的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412042.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2412039,2016-04-26,科陆电子：关于签署附条件生效的股份认购协议之补充协议暨关联交易的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412039.PDF,其他
http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=002121&id=2412036,2016-04-26,科陆电子：关于调整公司2015年度非公开发行股票方案的公告,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESZ_STOCK/2016/2016-4/2016-04-26/2412036.PDF,其他
